userId,movieId,rating,title
289,2076,4.0,"Iron Giant, The (1999)"
291,2076,5.0,"Iron Giant, The (1999)"
303,2076,4.0,"Iron Giant, The (1999)"
304,2076,4.5,"Iron Giant, The (1999)"
312,2076,3.0,"Iron Giant, The (1999)"
317,2076,3.5,"Iron Giant, The (1999)"
327,2076,5.0,"Iron Giant, The (1999)"
379,2076,4.0,"Iron Giant, The (1999)"
380,2076,4.5,"Iron Giant, The (1999)"
402,2076,3.0,"Iron Giant, The (1999)"
413,2076,4.0,"Iron Giant, The (1999)"
473,2076,4.0,"Iron Giant, The (1999)"
476,2076,4.0,"Iron Giant, The (1999)"
508,2076,4.0,"Iron Giant, The (1999)"
559,2076,3.5,"Iron Giant, The (1999)"
571,2076,4.0,"Iron Giant, The (1999)"
572,2076,5.0,"Iron Giant, The (1999)"
590,2076,4.0,"Iron Giant, The (1999)"
594,2076,5.0,"Iron Giant, The (1999)"
598,2076,3.0,"Iron Giant, The (1999)"
607,2076,4.5,"Iron Giant, The (1999)"
0,2102,4.0,Big (1988)
18,2102,3.0,Big (1988)
44,2102,4.0,Big (1988)
46,2102,2.0,Big (1988)
47,2102,4.0,Big (1988)
50,2102,5.0,Big (1988)
56,2102,3.0,Big (1988)
63,2102,4.0,Big (1988)
65,2102,4.0,Big (1988)
67,2102,3.0,Big (1988)
90,2102,3.0,Big (1988)
92,2102,4.0,Big (1988)
102,2102,4.0,Big (1988)
115,2102,3.0,Big (1988)
131,2102,2.0,Big (1988)
139,2102,4.0,Big (1988)
155,2102,3.0,Big (1988)
166,2102,3.0,Big (1988)
176,2102,5.0,Big (1988)
185,2102,4.0,Big (1988)
194,2102,4.0,Big (1988)
197,2102,4.0,Big (1988)
199,2102,4.0,Big (1988)
200,2102,4.0,Big (1988)
201,2102,4.0,Big (1988)
212,2102,4.0,Big (1988)
223,2102,5.0,Big (1988)
224,2102,5.0,Big (1988)
225,2102,4.0,Big (1988)
231,2102,3.5,Big (1988)
238,2102,4.0,Big (1988)
243,2102,4.0,Big (1988)
248,2102,4.0,Big (1988)
265,2102,4.0,Big (1988)
273,2102,3.0,Big (1988)
274,2102,5.0,Big (1988)
278,2102,2.0,Big (1988)
281,2102,4.5,Big (1988)
286,2102,3.0,Big (1988)
287,2102,4.0,Big (1988)
288,2102,3.0,Big (1988)
291,2102,3.5,Big (1988)
293,2102,4.0,Big (1988)
302,2102,3.0,Big (1988)
306,2102,3.0,Big (1988)
309,2102,3.5,Big (1988)
310,2102,0.5,Big (1988)
312,2102,1.0,Big (1988)
317,2102,3.5,Big (1988)
329,2102,4.0,Big (1988)
355,2102,4.0,Big (1988)
356,2102,4.0,Big (1988)
366,2102,5.0,Big (1988)
375,2102,4.0,Big (1988)
379,2102,3.0,Big (1988)
380,2102,4.0,Big (1988)
386,2102,2.5,Big (1988)
390,2102,5.0,Big (1988)
409,2102,3.0,Big (1988)
413,2102,4.0,Big (1988)
423,2102,3.5,Big (1988)
425,2102,4.0,Big (1988)
437,2102,3.5,Big (1988)
447,2102,4.0,Big (1988)
461,2102,1.5,Big (1988)
468,2102,3.0,Big (1988)
473,2102,4.0,Big (1988)
476,2102,4.5,Big (1988)
479,2102,5.0,Big (1988)
481,2102,4.0,Big (1988)
482,2102,4.0,Big (1988)
488,2102,4.0,Big (1988)
503,2102,3.5,Big (1988)
509,2102,3.5,Big (1988)
513,2102,4.0,Big (1988)
526,2102,5.0,Big (1988)
554,2102,5.0,Big (1988)
560,2102,4.0,Big (1988)
561,2102,4.5,Big (1988)
569,2102,3.5,Big (1988)
586,2102,5.0,Big (1988)
589,2102,4.5,Big (1988)
592,2102,4.0,Big (1988)
596,2102,5.0,Big (1988)
598,2102,3.5,Big (1988)
599,2102,4.0,Big (1988)
602,2102,3.0,Big (1988)
604,2102,4.5,Big (1988)
605,2102,3.0,Big (1988)
606,2102,4.0,Big (1988)
607,2102,2.5,Big (1988)
0,2125,4.0,"13th Warrior, The (1999)"
50,2125,3.5,"13th Warrior, The (1999)"
63,2125,3.5,"13th Warrior, The (1999)"
67,2125,2.0,"13th Warrior, The (1999)"
137,2125,2.5,"13th Warrior, The (1999)"
157,2125,4.5,"13th Warrior, The (1999)"
181,2125,3.0,"13th Warrior, The (1999)"
243,2125,3.0,"13th Warrior, The (1999)"
266,2125,1.0,"13th Warrior, The (1999)"
270,2125,2.0,"13th Warrior, The (1999)"
273,2125,3.5,"13th Warrior, The (1999)"
297,2125,3.0,"13th Warrior, The (1999)"
331,2125,2.5,"13th Warrior, The (1999)"
376,2125,4.0,"13th Warrior, The (1999)"
386,2125,2.5,"13th Warrior, The (1999)"
404,2125,4.0,"13th Warrior, The (1999)"
413,2125,3.0,"13th Warrior, The (1999)"
452,2125,2.0,"13th Warrior, The (1999)"
473,2125,1.0,"13th Warrior, The (1999)"
488,2125,3.0,"13th Warrior, The (1999)"
551,2125,1.0,"13th Warrior, The (1999)"
554,2125,3.0,"13th Warrior, The (1999)"
575,2125,4.5,"13th Warrior, The (1999)"
579,2125,4.0,"13th Warrior, The (1999)"
595,2125,3.0,"13th Warrior, The (1999)"
598,2125,2.5,"13th Warrior, The (1999)"
0,2144,5.0,American Beauty (1999)
3,2144,5.0,American Beauty (1999)
6,2144,4.0,American Beauty (1999)
9,2144,1.0,American Beauty (1999)
14,2144,4.0,American Beauty (1999)
15,2144,3.5,American Beauty (1999)
16,2144,4.0,American Beauty (1999)
18,2144,4.0,American Beauty (1999)
20,2144,2.0,American Beauty (1999)
27,2144,4.0,American Beauty (1999)
38,2144,5.0,American Beauty (1999)
40,2144,4.0,American Beauty (1999)
44,2144,5.0,American Beauty (1999)
56,2144,5.0,American Beauty (1999)
62,2144,5.0,American Beauty (1999)
63,2144,2.5,American Beauty (1999)
65,2144,5.0,American Beauty (1999)
66,2144,4.0,American Beauty (1999)
67,2144,5.0,American Beauty (1999)
69,2144,4.0,American Beauty (1999)
71,2144,4.5,American Beauty (1999)
72,2144,5.0,American Beauty (1999)
73,2144,5.0,American Beauty (1999)
75,2144,4.0,American Beauty (1999)
82,2144,3.5,American Beauty (1999)
85,2144,4.0,American Beauty (1999)
95,2144,5.0,American Beauty (1999)
100,2144,4.0,American Beauty (1999)
104,2144,5.0,American Beauty (1999)
109,2144,4.5,American Beauty (1999)
110,2144,4.0,American Beauty (1999)
112,2144,5.0,American Beauty (1999)
114,2144,1.0,American Beauty (1999)
122,2144,3.5,American Beauty (1999)
123,2144,5.0,American Beauty (1999)
124,2144,5.0,American Beauty (1999)
128,2144,4.5,American Beauty (1999)
130,2144,3.5,American Beauty (1999)
131,2144,4.5,American Beauty (1999)
134,2144,4.0,American Beauty (1999)
139,2144,4.0,American Beauty (1999)
143,2144,4.0,American Beauty (1999)
151,2144,4.0,American Beauty (1999)
152,2144,3.0,American Beauty (1999)
155,2144,4.5,American Beauty (1999)
158,2144,4.0,American Beauty (1999)
159,2144,5.0,American Beauty (1999)
165,2144,4.0,American Beauty (1999)
166,2144,3.0,American Beauty (1999)
167,2144,5.0,American Beauty (1999)
176,2144,4.0,American Beauty (1999)
177,2144,5.0,American Beauty (1999)
181,2144,5.0,American Beauty (1999)
186,2144,4.0,American Beauty (1999)
187,2144,3.0,American Beauty (1999)
192,2144,2.5,American Beauty (1999)
194,2144,4.0,American Beauty (1999)
197,2144,5.0,American Beauty (1999)
198,2144,5.0,American Beauty (1999)
199,2144,3.5,American Beauty (1999)
200,2144,5.0,American Beauty (1999)
201,2144,4.0,American Beauty (1999)
203,2144,4.0,American Beauty (1999)
206,2144,5.0,American Beauty (1999)
208,2144,4.5,American Beauty (1999)
210,2144,4.0,American Beauty (1999)
211,2144,3.5,American Beauty (1999)
214,2144,4.0,American Beauty (1999)
215,2144,5.0,American Beauty (1999)
218,2144,5.0,American Beauty (1999)
220,2144,5.0,American Beauty (1999)
224,2144,3.0,American Beauty (1999)
225,2144,4.0,American Beauty (1999)
230,2144,4.0,American Beauty (1999)
232,2144,3.0,American Beauty (1999)
235,2144,5.0,American Beauty (1999)
236,2144,3.5,American Beauty (1999)
238,2144,5.0,American Beauty (1999)
240,2144,3.5,American Beauty (1999)
246,2144,4.0,American Beauty (1999)
248,2144,4.5,American Beauty (1999)
253,2144,5.0,American Beauty (1999)
254,2144,1.0,American Beauty (1999)
260,2144,5.0,American Beauty (1999)
262,2144,4.0,American Beauty (1999)
264,2144,2.0,American Beauty (1999)
266,2144,4.0,American Beauty (1999)
267,2144,5.0,American Beauty (1999)
270,2144,2.5,American Beauty (1999)
273,2144,5.0,American Beauty (1999)
274,2144,4.0,American Beauty (1999)
278,2144,3.5,American Beauty (1999)
280,2144,3.5,American Beauty (1999)
281,2144,4.5,American Beauty (1999)
289,2144,4.0,American Beauty (1999)
293,2144,3.0,American Beauty (1999)
297,2144,4.0,American Beauty (1999)
299,2144,5.0,American Beauty (1999)
300,2144,4.0,American Beauty (1999)
303,2144,2.0,American Beauty (1999)
304,2144,5.0,American Beauty (1999)
306,2144,4.0,American Beauty (1999)
312,2144,4.0,American Beauty (1999)
315,2144,4.0,American Beauty (1999)
316,2144,5.0,American Beauty (1999)
317,2144,3.5,American Beauty (1999)
321,2144,4.5,American Beauty (1999)
325,2144,3.5,American Beauty (1999)
329,2144,4.5,American Beauty (1999)
331,2144,4.5,American Beauty (1999)
335,2144,5.0,American Beauty (1999)
338,2144,5.0,American Beauty (1999)
342,2144,4.0,American Beauty (1999)
343,2144,5.0,American Beauty (1999)
344,2144,4.0,American Beauty (1999)
345,2144,4.5,American Beauty (1999)
347,2144,5.0,American Beauty (1999)
351,2144,5.0,American Beauty (1999)
353,2144,4.0,American Beauty (1999)
355,2144,4.0,American Beauty (1999)
356,2144,3.5,American Beauty (1999)
358,2144,4.0,American Beauty (1999)
360,2144,2.5,American Beauty (1999)
364,2144,1.0,American Beauty (1999)
367,2144,4.0,American Beauty (1999)
369,2144,3.5,American Beauty (1999)
376,2144,4.5,American Beauty (1999)
386,2144,4.5,American Beauty (1999)
389,2144,2.5,American Beauty (1999)
390,2144,4.0,American Beauty (1999)
391,2144,4.0,American Beauty (1999)
398,2144,0.5,American Beauty (1999)
408,2144,5.0,American Beauty (1999)
409,2144,3.0,American Beauty (1999)
411,2144,5.0,American Beauty (1999)
412,2144,1.0,American Beauty (1999)
413,2144,5.0,American Beauty (1999)
414,2144,3.5,American Beauty (1999)
415,2144,3.5,American Beauty (1999)
416,2144,4.0,American Beauty (1999)
418,2144,4.0,American Beauty (1999)
419,2144,4.0,American Beauty (1999)
420,2144,5.0,American Beauty (1999)
423,2144,2.5,American Beauty (1999)
424,2144,3.0,American Beauty (1999)
427,2144,3.5,American Beauty (1999)
429,2144,5.0,American Beauty (1999)
431,2144,3.5,American Beauty (1999)
433,2144,5.0,American Beauty (1999)
442,2144,4.0,American Beauty (1999)
447,2144,4.0,American Beauty (1999)
448,2144,4.0,American Beauty (1999)
449,2144,4.0,American Beauty (1999)
451,2144,4.0,American Beauty (1999)
452,2144,5.0,American Beauty (1999)
453,2144,5.0,American Beauty (1999)
456,2144,3.0,American Beauty (1999)
461,2144,3.5,American Beauty (1999)
463,2144,4.0,American Beauty (1999)
468,2144,5.0,American Beauty (1999)
473,2144,3.5,American Beauty (1999)
476,2144,4.5,American Beauty (1999)
479,2144,4.0,American Beauty (1999)
482,2144,4.0,American Beauty (1999)
483,2144,4.5,American Beauty (1999)
488,2144,4.0,American Beauty (1999)
496,2144,4.0,American Beauty (1999)
499,2144,5.0,American Beauty (1999)
502,2144,4.0,American Beauty (1999)
512,2144,4.0,American Beauty (1999)
513,2144,4.0,American Beauty (1999)
516,2144,1.0,American Beauty (1999)
521,2144,5.0,American Beauty (1999)
524,2144,4.0,American Beauty (1999)
525,2144,4.0,American Beauty (1999)
527,2144,1.0,American Beauty (1999)
531,2144,4.0,American Beauty (1999)
533,2144,3.5,American Beauty (1999)
534,2144,5.0,American Beauty (1999)
541,2144,4.5,American Beauty (1999)
542,2144,5.0,American Beauty (1999)
545,2144,5.0,American Beauty (1999)
546,2144,5.0,American Beauty (1999)
552,2144,5.0,American Beauty (1999)
553,2144,5.0,American Beauty (1999)
554,2144,5.0,American Beauty (1999)
559,2144,4.0,American Beauty (1999)
560,2144,3.5,American Beauty (1999)
561,2144,5.0,American Beauty (1999)
569,2144,4.0,American Beauty (1999)
572,2144,2.0,American Beauty (1999)
579,2144,5.0,American Beauty (1999)
584,2144,4.5,American Beauty (1999)
586,2144,5.0,American Beauty (1999)
589,2144,3.0,American Beauty (1999)
592,2144,4.5,American Beauty (1999)
596,2144,5.0,American Beauty (1999)
598,2144,5.0,American Beauty (1999)
599,2144,4.5,American Beauty (1999)
602,2144,5.0,American Beauty (1999)
605,2144,4.5,American Beauty (1999)
606,2144,3.0,American Beauty (1999)
607,2144,5.0,American Beauty (1999)
609,2144,3.5,American Beauty (1999)
0,2156,5.0,Excalibur (1981)
28,2156,4.5,Excalibur (1981)
50,2156,4.0,Excalibur (1981)
92,2156,5.0,Excalibur (1981)
157,2156,2.5,Excalibur (1981)
181,2156,3.5,Excalibur (1981)
182,2156,3.0,Excalibur (1981)
185,2156,3.0,Excalibur (1981)
201,2156,5.0,Excalibur (1981)
238,2156,3.5,Excalibur (1981)
287,2156,3.0,Excalibur (1981)
312,2156,4.0,Excalibur (1981)
331,2156,3.5,Excalibur (1981)
389,2156,2.0,Excalibur (1981)
413,2156,5.0,Excalibur (1981)
461,2156,2.5,Excalibur (1981)
468,2156,5.0,Excalibur (1981)
473,2156,4.0,Excalibur (1981)
479,2156,3.0,Excalibur (1981)
492,2156,3.0,Excalibur (1981)
507,2156,1.5,Excalibur (1981)
526,2156,5.0,Excalibur (1981)
596,2156,4.0,Excalibur (1981)
598,2156,3.5,Excalibur (1981)
602,2156,3.0,Excalibur (1981)
0,2181,5.0,Gulliver's Travels (1939)
216,2181,3.0,Gulliver's Travels (1939)
293,2181,1.0,Gulliver's Travels (1939)
0,2192,4.0,Total Recall (1990)
14,2192,4.5,Total Recall (1990)
18,2192,3.0,Total Recall (1990)
20,2192,4.0,Total Recall (1990)
23,2192,3.5,Total Recall (1990)
27,2192,3.0,Total Recall (1990)
44,2192,4.0,Total Recall (1990)
50,2192,1.5,Total Recall (1990)
56,2192,4.0,Total Recall (1990)
63,2192,3.0,Total Recall (1990)
67,2192,2.0,Total Recall (1990)
78,2192,4.0,Total Recall (1990)
90,2192,4.5,Total Recall (1990)
92,2192,5.0,Total Recall (1990)
110,2192,3.0,Total Recall (1990)
114,2192,3.0,Total Recall (1990)
121,2192,5.0,Total Recall (1990)
128,2192,4.0,Total Recall (1990)
134,2192,4.0,Total Recall (1990)
159,2192,4.0,Total Recall (1990)
163,2192,3.0,Total Recall (1990)
181,2192,3.0,Total Recall (1990)
185,2192,4.0,Total Recall (1990)
194,2192,4.0,Total Recall (1990)
197,2192,4.0,Total Recall (1990)
200,2192,4.0,Total Recall (1990)
201,2192,3.0,Total Recall (1990)
207,2192,4.0,Total Recall (1990)
216,2192,3.0,Total Recall (1990)
218,2192,3.5,Total Recall (1990)
225,2192,4.0,Total Recall (1990)
229,2192,3.0,Total Recall (1990)
238,2192,3.0,Total Recall (1990)
243,2192,3.0,Total Recall (1990)
245,2192,4.0,Total Recall (1990)
264,2192,3.0,Total Recall (1990)
265,2192,5.0,Total Recall (1990)
273,2192,3.5,Total Recall (1990)
281,2192,3.5,Total Recall (1990)
287,2192,3.0,Total Recall (1990)
291,2192,4.0,Total Recall (1990)
293,2192,2.0,Total Recall (1990)
297,2192,4.0,Total Recall (1990)
311,2192,4.0,Total Recall (1990)
312,2192,3.0,Total Recall (1990)
329,2192,4.0,Total Recall (1990)
343,2192,5.0,Total Recall (1990)
353,2192,3.5,Total Recall (1990)
354,2192,5.0,Total Recall (1990)
367,2192,3.0,Total Recall (1990)
368,2192,3.0,Total Recall (1990)
375,2192,4.0,Total Recall (1990)
379,2192,5.0,Total Recall (1990)
386,2192,3.5,Total Recall (1990)
390,2192,4.0,Total Recall (1990)
413,2192,4.0,Total Recall (1990)
424,2192,3.5,Total Recall (1990)
427,2192,3.5,Total Recall (1990)
433,2192,4.0,Total Recall (1990)
447,2192,3.0,Total Recall (1990)
451,2192,4.0,Total Recall (1990)
452,2192,5.0,Total Recall (1990)
463,2192,2.5,Total Recall (1990)
464,2192,4.0,Total Recall (1990)
468,2192,4.0,Total Recall (1990)
479,2192,2.5,Total Recall (1990)
482,2192,4.5,Total Recall (1990)
488,2192,3.5,Total Recall (1990)
492,2192,3.0,Total Recall (1990)
499,2192,3.0,Total Recall (1990)
519,2192,5.0,Total Recall (1990)
524,2192,3.5,Total Recall (1990)
551,2192,3.5,Total Recall (1990)
554,2192,5.0,Total Recall (1990)
560,2192,3.0,Total Recall (1990)
561,2192,4.0,Total Recall (1990)
569,2192,3.0,Total Recall (1990)
572,2192,4.5,Total Recall (1990)
576,2192,3.0,Total Recall (1990)
579,2192,4.5,Total Recall (1990)
585,2192,4.0,Total Recall (1990)
589,2192,3.0,Total Recall (1990)
596,2192,5.0,Total Recall (1990)
598,2192,3.0,Total Recall (1990)
599,2192,2.0,Total Recall (1990)
602,2192,4.0,Total Recall (1990)
607,2192,2.0,Total Recall (1990)
609,2192,5.0,Total Recall (1990)
0,2214,5.0,"Dirty Dozen, The (1967)"
26,2214,4.0,"Dirty Dozen, The (1967)"
27,2214,3.5,"Dirty Dozen, The (1967)"
28,2214,4.0,"Dirty Dozen, The (1967)"
44,2214,3.0,"Dirty Dozen, The (1967)"
58,2214,5.0,"Dirty Dozen, The (1967)"
78,2214,4.0,"Dirty Dozen, The (1967)"
90,2214,4.0,"Dirty Dozen, The (1967)"
95,2214,3.0,"Dirty Dozen, The (1967)"
139,2214,4.0,"Dirty Dozen, The (1967)"
155,2214,3.0,"Dirty Dozen, The (1967)"
201,2214,4.0,"Dirty Dozen, The (1967)"
216,2214,4.0,"Dirty Dozen, The (1967)"
220,2214,3.5,"Dirty Dozen, The (1967)"
238,2214,4.0,"Dirty Dozen, The (1967)"
287,2214,3.0,"Dirty Dozen, The (1967)"
304,2214,4.0,"Dirty Dozen, The (1967)"
308,2214,4.0,"Dirty Dozen, The (1967)"
309,2214,5.0,"Dirty Dozen, The (1967)"
331,2214,3.5,"Dirty Dozen, The (1967)"
344,2214,4.0,"Dirty Dozen, The (1967)"
367,2214,4.0,"Dirty Dozen, The (1967)"
413,2214,5.0,"Dirty Dozen, The (1967)"
464,2214,4.0,"Dirty Dozen, The (1967)"
473,2214,3.5,"Dirty Dozen, The (1967)"
526,2214,4.0,"Dirty Dozen, The (1967)"
551,2214,4.0,"Dirty Dozen, The (1967)"
576,2214,4.0,"Dirty Dozen, The (1967)"
589,2214,4.0,"Dirty Dozen, The (1967)"
596,2214,5.0,"Dirty Dozen, The (1967)"
602,2214,4.0,"Dirty Dozen, The (1967)"
609,2214,4.0,"Dirty Dozen, The (1967)"
0,2216,5.0,Goldfinger (1964)
20,2216,4.5,Goldfinger (1964)
38,2216,3.0,Goldfinger (1964)
44,2216,4.0,Goldfinger (1964)
49,2216,3.5,Goldfinger (1964)
56,2216,4.0,Goldfinger (1964)
67,2216,3.5,Goldfinger (1964)
78,2216,5.0,Goldfinger (1964)
90,2216,4.5,Goldfinger (1964)
95,2216,3.0,Goldfinger (1964)
107,2216,3.0,Goldfinger (1964)
114,2216,4.0,Goldfinger (1964)
139,2216,4.0,Goldfinger (1964)
155,2216,2.0,Goldfinger (1964)
165,2216,4.0,Goldfinger (1964)
181,2216,4.0,Goldfinger (1964)
182,2216,4.0,Goldfinger (1964)
199,2216,4.0,Goldfinger (1964)
201,2216,3.0,Goldfinger (1964)
202,2216,3.0,Goldfinger (1964)
210,2216,3.5,Goldfinger (1964)
216,2216,3.0,Goldfinger (1964)
218,2216,3.5,Goldfinger (1964)
219,2216,4.0,Goldfinger (1964)
265,2216,5.0,Goldfinger (1964)
273,2216,4.0,Goldfinger (1964)
287,2216,4.0,Goldfinger (1964)
289,2216,5.0,Goldfinger (1964)
312,2216,4.0,Goldfinger (1964)
327,2216,3.5,Goldfinger (1964)
353,2216,4.0,Goldfinger (1964)
367,2216,3.0,Goldfinger (1964)
379,2216,5.0,Goldfinger (1964)
381,2216,4.5,Goldfinger (1964)
386,2216,4.0,Goldfinger (1964)
390,2216,4.0,Goldfinger (1964)
413,2216,3.0,Goldfinger (1964)
427,2216,3.0,Goldfinger (1964)
447,2216,4.5,Goldfinger (1964)
451,2216,4.0,Goldfinger (1964)
468,2216,4.0,Goldfinger (1964)
473,2216,3.0,Goldfinger (1964)
479,2216,3.0,Goldfinger (1964)
488,2216,3.0,Goldfinger (1964)
524,2216,4.0,Goldfinger (1964)
526,2216,4.0,Goldfinger (1964)
533,2216,4.0,Goldfinger (1964)
576,2216,5.0,Goldfinger (1964)
589,2216,4.5,Goldfinger (1964)
596,2216,4.0,Goldfinger (1964)
598,2216,4.0,Goldfinger (1964)
602,2216,4.0,Goldfinger (1964)
605,2216,3.5,Goldfinger (1964)
0,2217,5.0,From Russia with Love (1963)
20,2217,4.5,From Russia with Love (1963)
67,2217,4.0,From Russia with Love (1963)
81,2217,3.0,From Russia with Love (1963)
95,2217,3.0,From Russia with Love (1963)
139,2217,3.0,From Russia with Love (1963)
154,2217,3.0,From Russia with Love (1963)
157,2217,3.0,From Russia with Love (1963)
181,2217,4.0,From Russia with Love (1963)
199,2217,4.0,From Russia with Love (1963)
201,2217,5.0,From Russia with Love (1963)
210,2217,3.5,From Russia with Love (1963)
216,2217,3.0,From Russia with Love (1963)
281,2217,4.0,From Russia with Love (1963)
287,2217,3.0,From Russia with Love (1963)
289,2217,4.0,From Russia with Love (1963)
291,2217,4.0,From Russia with Love (1963)
367,2217,3.0,From Russia with Love (1963)
368,2217,3.5,From Russia with Love (1963)
379,2217,5.0,From Russia with Love (1963)
381,2217,5.0,From Russia with Love (1963)
386,2217,3.5,From Russia with Love (1963)
390,2217,4.0,From Russia with Love (1963)
413,2217,3.0,From Russia with Love (1963)
447,2217,4.5,From Russia with Love (1963)
468,2217,3.0,From Russia with Love (1963)
479,2217,3.0,From Russia with Love (1963)
482,2217,3.5,From Russia with Love (1963)
492,2217,3.0,From Russia with Love (1963)
533,2217,4.0,From Russia with Love (1963)
554,2217,5.0,From Russia with Love (1963)
589,2217,4.0,From Russia with Love (1963)
596,2217,5.0,From Russia with Love (1963)
598,2217,3.0,From Russia with Love (1963)
602,2217,3.0,From Russia with Love (1963)
605,2217,4.0,From Russia with Love (1963)
0,2218,5.0,Dr. No (1962)
20,2218,4.5,Dr. No (1962)
56,2218,3.0,Dr. No (1962)
67,2218,3.5,Dr. No (1962)
90,2218,3.0,Dr. No (1962)
181,2218,4.0,Dr. No (1962)
182,2218,3.0,Dr. No (1962)
199,2218,4.0,Dr. No (1962)
201,2218,4.0,Dr. No (1962)
206,2218,4.5,Dr. No (1962)
210,2218,3.5,Dr. No (1962)
216,2218,3.0,Dr. No (1962)
218,2218,3.0,Dr. No (1962)
248,2218,4.0,Dr. No (1962)
287,2218,3.5,Dr. No (1962)
291,2218,4.0,Dr. No (1962)
312,2218,4.0,Dr. No (1962)
353,2218,3.5,Dr. No (1962)
367,2218,3.0,Dr. No (1962)
379,2218,5.0,Dr. No (1962)
386,2218,4.0,Dr. No (1962)
390,2218,3.0,Dr. No (1962)
413,2218,3.0,Dr. No (1962)
427,2218,3.0,Dr. No (1962)
447,2218,4.0,Dr. No (1962)
451,2218,4.0,Dr. No (1962)
468,2218,3.0,Dr. No (1962)
533,2218,4.0,Dr. No (1962)
576,2218,4.0,Dr. No (1962)
589,2218,4.0,Dr. No (1962)
596,2218,5.0,Dr. No (1962)
598,2218,2.5,Dr. No (1962)
602,2218,4.0,Dr. No (1962)
0,2224,5.0,Fight Club (1999)
3,2224,2.0,Fight Club (1999)
9,2224,0.5,Fight Club (1999)
14,2224,2.5,Fight Club (1999)
15,2224,3.5,Fight Club (1999)
16,2224,4.5,Fight Club (1999)
17,2224,4.5,Fight Club (1999)
18,2224,5.0,Fight Club (1999)
20,2224,2.0,Fight Club (1999)
21,2224,3.5,Fight Club (1999)
27,2224,3.5,Fight Club (1999)
33,2224,4.0,Fight Club (1999)
40,2224,4.0,Fight Club (1999)
41,2224,3.0,Fight Club (1999)
44,2224,5.0,Fight Club (1999)
46,2224,2.0,Fight Club (1999)
49,2224,3.0,Fight Club (1999)
51,2224,4.5,Fight Club (1999)
61,2224,5.0,Fight Club (1999)
62,2224,5.0,Fight Club (1999)
63,2224,4.5,Fight Club (1999)
64,2224,4.5,Fight Club (1999)
65,2224,5.0,Fight Club (1999)
66,2224,4.5,Fight Club (1999)
67,2224,2.5,Fight Club (1999)
75,2224,4.5,Fight Club (1999)
79,2224,5.0,Fight Club (1999)
85,2224,3.5,Fight Club (1999)
90,2224,4.5,Fight Club (1999)
100,2224,5.0,Fight Club (1999)
102,2224,5.0,Fight Club (1999)
104,2224,5.0,Fight Club (1999)
109,2224,4.5,Fight Club (1999)
110,2224,5.0,Fight Club (1999)
121,2224,5.0,Fight Club (1999)
122,2224,4.5,Fight Club (1999)
124,2224,5.0,Fight Club (1999)
128,2224,4.0,Fight Club (1999)
131,2224,4.0,Fight Club (1999)
134,2224,5.0,Fight Club (1999)
136,2224,3.0,Fight Club (1999)
140,2224,5.0,Fight Club (1999)
143,2224,4.0,Fight Club (1999)
151,2224,5.0,Fight Club (1999)
152,2224,0.5,Fight Club (1999)
154,2224,4.0,Fight Club (1999)
156,2224,5.0,Fight Club (1999)
158,2224,3.0,Fight Club (1999)
159,2224,4.5,Fight Club (1999)
165,2224,4.5,Fight Club (1999)
176,2224,4.0,Fight Club (1999)
177,2224,4.5,Fight Club (1999)
179,2224,4.5,Fight Club (1999)
181,2224,5.0,Fight Club (1999)
186,2224,3.0,Fight Club (1999)
188,2224,4.0,Fight Club (1999)
189,2224,4.0,Fight Club (1999)
192,2224,3.0,Fight Club (1999)
197,2224,5.0,Fight Club (1999)
199,2224,5.0,Fight Club (1999)
201,2224,5.0,Fight Club (1999)
203,2224,5.0,Fight Club (1999)
208,2224,4.5,Fight Club (1999)
210,2224,5.0,Fight Club (1999)
211,2224,4.5,Fight Club (1999)
214,2224,4.5,Fight Club (1999)
218,2224,4.5,Fight Club (1999)
219,2224,1.5,Fight Club (1999)
220,2224,5.0,Fight Club (1999)
221,2224,3.5,Fight Club (1999)
225,2224,4.0,Fight Club (1999)
226,2224,5.0,Fight Club (1999)
229,2224,3.0,Fight Club (1999)
231,2224,4.5,Fight Club (1999)
232,2224,4.0,Fight Club (1999)
238,2224,5.0,Fight Club (1999)
240,2224,3.0,Fight Club (1999)
245,2224,4.0,Fight Club (1999)
246,2224,5.0,Fight Club (1999)
248,2224,5.0,Fight Club (1999)
250,2224,5.0,Fight Club (1999)
253,2224,5.0,Fight Club (1999)
257,2224,5.0,Fight Club (1999)
259,2224,4.0,Fight Club (1999)
265,2224,5.0,Fight Club (1999)
273,2224,5.0,Fight Club (1999)
274,2224,5.0,Fight Club (1999)
278,2224,3.5,Fight Club (1999)
281,2224,4.5,Fight Club (1999)
285,2224,5.0,Fight Club (1999)
286,2224,4.0,Fight Club (1999)
287,2224,3.5,Fight Club (1999)
289,2224,3.0,Fight Club (1999)
291,2224,2.0,Fight Club (1999)
294,2224,4.5,Fight Club (1999)
295,2224,5.0,Fight Club (1999)
297,2224,5.0,Fight Club (1999)
299,2224,4.5,Fight Club (1999)
304,2224,4.5,Fight Club (1999)
306,2224,4.0,Fight Club (1999)
307,2224,0.5,Fight Club (1999)
312,2224,5.0,Fight Club (1999)
316,2224,5.0,Fight Club (1999)
318,2224,4.0,Fight Club (1999)
321,2224,4.0,Fight Club (1999)
325,2224,4.0,Fight Club (1999)
327,2224,5.0,Fight Club (1999)
